"all _ image _ url","Event Date - parsed","User","Latitude","Longitude","Occurrence status assumed to be present","Coordinate precision not valid","Country inferred from coordinates","Coordinates derived from verbatim coordinates","Coordinates converted to WGS84","First of the month","First of the year","Geodetic datum assumed WGS84","Habitat incorrect for species","Identification date before occurrence date","Incomplete collection date","Invalid collection date","Coordinates are transposed","Collector name unparseable","Coordinate uncertainty not valid"
"","2014-03-31","","-33.8671169","151.2157488","true","false","true","false","false","false","false","true","false","false","false","false","true","false","false"
"1d3b08fd-87b0-4a94-b53b-e1c201c84dfd","2021-03-02","thechaosapex","-41.474169052","147.1596255899","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","1972-03-01","","-42.8735","147.3132","false","false","false","false","true","true","false","false","false","false","false","false","false","false","true"
"","2015-03-26","","-34.06935896","150.7918527","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2013-03-29","","-33.658626","151.007486","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"6c555c22-ab4f-4844-b564-28008060b798","2021-03-17","reiner","-37.7048597222","145.8197383333","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"d1fad620-fb83-4908-abce-7ea7e59f75aa","2021-03-11","jameslambo","-35.3145759","149.1622521","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"7a81955a-e0ef-442e-96e6-c10d09939e49","2021-03-17","shibui","-37.5754484799","149.7492373276","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"542cb435-c350-4c0f-806d-aa3a96b9c561","2013-03-26","kenw","-37.725345","145.141882","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2015-03-28","","-33.915092","151.003675","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"3cf11721-972c-4080-82c5-99355710176b","2018-03-30","squiresk","-35.3008706766","149.1122817117","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","1997-03-19","","-41.91956340974786","146.12341921034687","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false"
"","2013-03-06","","-31.9839182","115.8194643","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"7347ce94-4ba2-436f-b0bc-440360153bae","2020-03-29","stanley8m","-37.7909389683","145.10515193","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"207680ef-86cc-4518-ae92-3866304bf1ae","2016-03-25","tleitch","-38.3467386143","146.4040285349","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2013-03-29","","-33.610308","150.75417","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","1975-03-22","","-42.8961","147.3097","false","false","false","false","true","false","false","false","false","false","false","false","false","false","true"
"ba536c75-dfbe-48c4-87d4-edce6e0bd53b","2018-03-29","reiner","-37.8523836381","146.4332726598","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"0218b44f-a26b-4647-bec1-b5046f08f10e","2021-03-27","suecee","-38.175504839","145.1322742674","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"f0075009-7e5f-4ede-876e-ceb59a1845f3","2016-03-20","","-33.735626","150.459006","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"279d988c-0f6e-4aea-b60d-4b49921bf7d5","2021-03-26","rsmalley","-38.1080722111","145.148160695","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"00c98923-10cc-44fa-94e9-2330d052c40b","2021-03-09","jessmcoleman","-37.8638549586","145.2659193512","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"02e792bf-9d3e-43fd-b340-db3797b1c0c9","2020-03-12","reiner","-37.8762027173","145.4016755552","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"604bf381-a8ee-48dc-9764-6625078924e7","2015-03-29","","-33.7760476","150.7519803","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"aa0f8be1-d74f-4790-8d42-4f8775e107aa","2020-03-08","reiner","-37.0184632467","145.1238633128","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2013-03-30","","-33.89688648","150.8546233","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2013-03-10","","-32.08196435","115.8023555","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"7a815217-d624-4c06-9dff-e51792f86292","2021-03-10","deborod","-35.3041221806","149.0675030823","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"399a3c6f-eae2-485c-89fa-fbcb9ba311e7","2021-03-15","twan3253","-33.7216332763","150.319554117","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"efc635a0-cf82-454c-8db8-e7e8a8cdb872","2019-03-07","reiner","-37.9240661111","145.3326161111","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2015-03-16","","-33.86918","151.215727","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","1972-03-01","","-42.8735","147.3132","false","false","false","false","true","true","false","false","false","false","false","false","false","false","true"
"","1998-03-09","","-41.291710225041186","146.1163510111019","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false"
"","2017-03-19","1370","-37.8579428","146.4290253","false","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"9876b312-ac23-4231-b802-f37aa23d5cb7","2020-03-16","rozkidd","-38.4379591509","145.8095633979","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"f2965574-82f1-4920-aa07-7cab11ec05b4","2020-03-16","","-35.0","138.6","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false"
"","2015-03-30","","-33.61332374","150.7522355","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"6c2364c1-aede-4611-a03f-9e1dc59cc443","2020-03-23","","-34.8","138.7","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false"
"171860e0-d763-4bc8-9fb5-2f6b68712dc9","2021-03-05","bushbandit","-37.679562706","145.3121020953","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2015-03-27","","-33.87067389","150.9662973","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"154730dd-0a25-4b6f-b80f-204a73a3982d","2016-03-19","aedmonds","-37.8124421364","144.9797516524","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2015-03-08","","-41.25","147.15","true","false","false","false","false","false","false","true","false","false","false","false","false","false","false"
"4fb7276e-bc6d-4216-90fb-a1ad9ba0e8a0","2021-03-17","nomennudum","-37.8309629512","144.9772277377","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2013-03-24","","-37.7809485","145.5661823","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
